epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,340.153,0.81814,3.15626,1.01028,0.95284,0.85273,0.93415,0.79454,0.60906,1.87519,0.83108,0.00165845,0.000552817,0.00165845,0.000552817,0.00165845,0.000552817,0.00165845,0.000552817
