epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,248.315,0.81924,2.91524,0.98842,0.85485,0.85769,0.92228,0.77796,0.60657,1.55934,0.84272,0.00165845,0.000552817,0.00165845,0.000552817,0.00165845,0.000552817,0.00165845,0.000552817
2,458.035,0.6864,1.2539,0.92139,0.98902,0.94603,0.98946,0.83566,0.58598,1.0255,0.85057,0.00330899,0.001103,0.00330899,0.001103,0.00330899,0.001103,0.00330899,0.001103
